order_item_id,order_id,product_id,category,quantity,unit_price
ITEM_0003978,ORD_002539,PROD_HOM_231,Home,1,39.79
ITEM_0003979,ORD_002539,PROD_BEA_595,Beauty,1,42.67
ITEM_0003980,ORD_002539,PROD_ELE_174,Electronics,1,315.34
ITEM_0003981,ORD_002539,PROD_BEA_646,Beauty,1,42.24
ITEM_0003982,ORD_002540,PROD_APP_458,Apparel,2,69.59
ITEM_0003983,ORD_002541,PROD_BEA_398,Beauty,3,27.14
ITEM_0003984,ORD_002542,PROD_APP_772,Apparel,1,68.87
ITEM_0003985,ORD_002542,PROD_ELE_371,Electronics,1,46.11
ITEM_0003986,ORD_002543,PROD_HOM_599,Home,2,39.62
ITEM_0003987,ORD_002544,PROD_BOO_799,Books,3,27.83
ITEM_0003988,ORD_002544,PROD_ELE_544,Electronics,1,304.64
ITEM_0003989,ORD_002544,PROD_BOO_189,Books,1,23.3
ITEM_0003990,ORD_002545,PROD_BOO_610,Books,1,21.84
ITEM_0003991,ORD_002545,PROD_APP_391,Apparel,1,34.16
ITEM_0003992,ORD_002545,PROD_HOM_196,Home,1,80.29
ITEM_0003993,ORD_002545,PROD_APP_196,Apparel,1,46.9
ITEM_0003994,ORD_002546,PROD_APP_717,Apparel,1,24.1
ITEM_0003995,ORD_002547,PROD_ELE_718,Electronics,1,269.82
ITEM_0003996,ORD_002548,PROD_ELE_233,Electronics,1,382.36
ITEM_0003997,ORD_002549,PROD_ELE_522,Electronics,1,63.95
ITEM_0003998,ORD_002549,PROD_HOM_173,Home,1,52.18
ITEM_0003999,ORD_002550,PROD_HOM_366,Home,1,23.79
ITEM_0004000,ORD_002551,PROD_HOM_924,Home,2,53.78
ITEM_0004001,ORD_002551,PROD_HOM_826,Home,1,25.66
ITEM_0004002,ORD_002552,PROD_HOM_217,Home,1,106.64
ITEM_0004003,ORD_002553,PROD_APP_301,Apparel,1,33.6
ITEM_0004004,ORD_002554,PROD_HOM_229,Home,1,143.95
ITEM_0004005,ORD_002554,PROD_BOO_649,Books,1,27.2
ITEM_0004006,ORD_002554,PROD_APP_473,Apparel,1,35.1
ITEM_0004007,ORD_002555,PROD_ELE_744,Electronics,1,247.71
ITEM_0004008,ORD_002555,PROD_APP_924,Apparel,1,31.28
ITEM_0004009,ORD_002556,PROD_BEA_388,Beauty,1,38.5
ITEM_0004010,ORD_002557,PROD_APP_129,Apparel,1,78.1
ITEM_0004011,ORD_002558,PROD_BOO_750,Books,1,16.85
ITEM_0004012,ORD_002559,PROD_HOM_669,Home,1,24.28
ITEM_0004013,ORD_002559,PROD_BOO_350,Books,1,13.54
ITEM_0004014,ORD_002560,PROD_ELE_983,Electronics,1,238.62
ITEM_0004015,ORD_002560,PROD_ELE_107,Electronics,1,40.02
ITEM_0004016,ORD_002561,PROD_BOO_506,Books,2,24.2
ITEM_0004017,ORD_002562,PROD_BOO_578,Books,1,22.25
ITEM_0004018,ORD_002563,PROD_BOO_518,Books,1,19.83
ITEM_0004019,ORD_002563,PROD_APP_413,Apparel,1,60.73
ITEM_0004020,ORD_002563,PROD_BEA_305,Beauty,1,48.57
ITEM_0004021,ORD_002564,PROD_HOM_730,Home,1,99.17
ITEM_0004022,ORD_002564,PROD_ELE_724,Electronics,1,318.59
ITEM_0004023,ORD_002565,PROD_HOM_566,Home,1,39.31
ITEM_0004024,ORD_002566,PROD_BOO_519,Books,1,23.83
ITEM_0004025,ORD_002566,PROD_BOO_785,Books,1,29.58
ITEM_0004026,ORD_002567,PROD_HOM_654,Home,1,29.23
ITEM_0004027,ORD_002568,PROD_BOO_507,Books,1,19.88
ITEM_0004028,ORD_002568,PROD_ELE_605,Electronics,1,395.42
ITEM_0004029,ORD_002568,PROD_ELE_670,Electronics,1,48.1
ITEM_0004030,ORD_002569,PROD_HOM_994,Home,1,85.03
ITEM_0004031,ORD_002569,PROD_BOO_374,Books,1,21.2
ITEM_0004032,ORD_002570,PROD_APP_899,Apparel,1,70.72
ITEM_0004033,ORD_002571,PROD_ELE_736,Electronics,2,331.17
ITEM_0004034,ORD_002571,PROD_BEA_805,Beauty,1,17.97
ITEM_0004035,ORD_002572,PROD_ELE_802,Electronics,1,159.99
ITEM_0004036,ORD_002573,PROD_BOO_588,Books,2,18.05
ITEM_0004037,ORD_002573,PROD_APP_895,Apparel,1,79.52
ITEM_0004038,ORD_002574,PROD_BEA_487,Beauty,1,32.47
ITEM_0004039,ORD_002574,PROD_HOM_455,Home,1,86.16
ITEM_0004040,ORD_002574,PROD_BOO_431,Books,2,27.29
ITEM_0004041,ORD_002575,PROD_BEA_373,Beauty,3,35.05
ITEM_0004042,ORD_002576,PROD_BOO_584,Books,1,8.99
ITEM_0004043,ORD_002577,PROD_HOM_968,Home,1,57.14
ITEM_0004044,ORD_002577,PROD_BOO_621,Books,1,20.87
ITEM_0004045,ORD_002578,PROD_BOO_206,Books,1,22.26
ITEM_0004046,ORD_002578,PROD_APP_647,Apparel,1,70.61
ITEM_0004047,ORD_002578,PROD_HOM_770,Home,1,62.34
ITEM_0004048,ORD_002579,PROD_APP_352,Apparel,2,57.1
ITEM_0004049,ORD_002580,PROD_BEA_836,Beauty,1,35.99
ITEM_0004050,ORD_002580,PROD_ELE_830,Electronics,1,198.94
ITEM_0004051,ORD_002581,PROD_BEA_358,Beauty,3,20.27
ITEM_0004052,ORD_002581,PROD_HOM_894,Home,1,110.64
ITEM_0004053,ORD_002582,PROD_ELE_908,Electronics,1,268.41
ITEM_0004054,ORD_002583,PROD_HOM_736,Home,1,119.13
ITEM_0004055,ORD_002583,PROD_BEA_533,Beauty,1,28.72
ITEM_0004056,ORD_002583,PROD_ELE_755,Electronics,1,225.71
ITEM_0004057,ORD_002584,PROD_ELE_900,Electronics,1,288.32
ITEM_0004058,ORD_002584,PROD_HOM_695,Home,2,34.18
ITEM_0004059,ORD_002584,PROD_APP_883,Apparel,1,32.01
ITEM_0004060,ORD_002585,PROD_HOM_809,Home,1,145.4
ITEM_0004061,ORD_002586,PROD_ELE_884,Electronics,1,104.49
ITEM_0004062,ORD_002587,PROD_ELE_902,Electronics,1,85.2
ITEM_0004063,ORD_002588,PROD_ELE_257,Electronics,1,207.28
ITEM_0004064,ORD_002589,PROD_APP_841,Apparel,1,33.05
ITEM_0004065,ORD_002589,PROD_BEA_753,Beauty,1,50.23
ITEM_0004066,ORD_002589,PROD_BEA_138,Beauty,1,26.54
ITEM_0004067,ORD_002589,PROD_ELE_468,Electronics,1,355.31
ITEM_0004068,ORD_002590,PROD_ELE_586,Electronics,1,111.28
ITEM_0004069,ORD_002590,PROD_BEA_619,Beauty,1,23.16
ITEM_0004070,ORD_002590,PROD_HOM_648,Home,1,70.5
ITEM_0004071,ORD_002591,PROD_APP_441,Apparel,1,45.59
ITEM_0004072,ORD_002591,PROD_APP_362,Apparel,1,35.77
ITEM_0004073,ORD_002592,PROD_APP_146,Apparel,1,73.17
ITEM_0004074,ORD_002592,PROD_ELE_331,Electronics,1,41.54
ITEM_0004075,ORD_002593,PROD_BEA_472,Beauty,1,18.26
ITEM_0004076,ORD_002593,PROD_HOM_152,Home,1,24.65
ITEM_0004077,ORD_002594,PROD_BEA_404,Beauty,1,29.48
ITEM_0004078,ORD_002595,PROD_HOM_600,Home,1,47.11
ITEM_0004079,ORD_002596,PROD_HOM_115,Home,1,108.32
ITEM_0004080,ORD_002597,PROD_HOM_286,Home,1,51.23
ITEM_0004081,ORD_002598,PROD_APP_953,Apparel,1,69.36
ITEM_0004082,ORD_002598,PROD_BOO_507,Books,1,25.95
ITEM_0004083,ORD_002599,PROD_ELE_376,Electronics,1,317.73
ITEM_0004084,ORD_002599,PROD_HOM_437,Home,1,38.93
ITEM_0004085,ORD_002599,PROD_BOO_259,Books,1,13.28
ITEM_0004086,ORD_002600,PROD_APP_443,Apparel,1,25.52
ITEM_0004087,ORD_002600,PROD_HOM_489,Home,1,142.33
ITEM_0004088,ORD_002601,PROD_BOO_381,Books,1,18.74
ITEM_0004089,ORD_002602,PROD_BOO_989,Books,1,20.76
ITEM_0004090,ORD_002602,PROD_HOM_320,Home,1,137.66
ITEM_0004091,ORD_002603,PROD_APP_539,Apparel,1,24.46
ITEM_0004092,ORD_002604,PROD_BEA_824,Beauty,1,32.74
ITEM_0004093,ORD_002605,PROD_HOM_280,Home,1,48.27
ITEM_0004094,ORD_002606,PROD_ELE_889,Electronics,1,293.94
ITEM_0004095,ORD_002607,PROD_APP_995,Apparel,1,37.65
ITEM_0004096,ORD_002608,PROD_APP_301,Apparel,1,44.84
ITEM_0004097,ORD_002608,PROD_ELE_460,Electronics,2,349.26
ITEM_0004098,ORD_002609,PROD_APP_312,Apparel,1,44.04
ITEM_0004099,ORD_002609,PROD_BOO_473,Books,1,9.75
ITEM_0004100,ORD_002609,PROD_BOO_122,Books,1,24.77
ITEM_0004101,ORD_002610,PROD_BEA_717,Beauty,1,35.15
ITEM_0004102,ORD_002611,PROD_HOM_272,Home,1,32.74
ITEM_0004103,ORD_002611,PROD_BOO_355,Books,1,28.99
ITEM_0004104,ORD_002612,PROD_HOM_740,Home,1,34.37
ITEM_0004105,ORD_002612,PROD_ELE_868,Electronics,2,167.83
ITEM_0004106,ORD_002613,PROD_ELE_354,Electronics,1,335.74
ITEM_0004107,ORD_002614,PROD_APP_589,Apparel,1,24.71
ITEM_0004108,ORD_002614,PROD_HOM_294,Home,1,25.59
ITEM_0004109,ORD_002615,PROD_BEA_662,Beauty,1,31.74
ITEM_0004110,ORD_002616,PROD_APP_618,Apparel,1,75.87
ITEM_0004111,ORD_002617,PROD_ELE_856,Electronics,1,150.66
ITEM_0004112,ORD_002618,PROD_BOO_171,Books,1,22.47
ITEM_0004113,ORD_002619,PROD_APP_804,Apparel,1,69.6
ITEM_0004114,ORD_002620,PROD_HOM_904,Home,1,31.46
ITEM_0004115,ORD_002620,PROD_BOO_625,Books,1,14.96
ITEM_0004116,ORD_002621,PROD_HOM_763,Home,1,35.08
ITEM_0004117,ORD_002622,PROD_BEA_278,Beauty,2,33.54
ITEM_0004118,ORD_002623,PROD_ELE_136,Electronics,1,272.98
ITEM_0004119,ORD_002624,PROD_BEA_291,Beauty,2,27.39
ITEM_0004120,ORD_002624,PROD_ELE_969,Electronics,1,218.84
ITEM_0004121,ORD_002625,PROD_BOO_231,Books,1,28.8
ITEM_0004122,ORD_002626,PROD_ELE_696,Electronics,1,260.72
ITEM_0004123,ORD_002627,PROD_HOM_891,Home,1,125.47
ITEM_0004124,ORD_002627,PROD_BOO_799,Books,1,11.62
ITEM_0004125,ORD_002627,PROD_BOO_562,Books,2,10.43
ITEM_0004126,ORD_002627,PROD_BOO_238,Books,1,26.6
ITEM_0004127,ORD_002628,PROD_BEA_366,Beauty,1,33.96
ITEM_0004128,ORD_002629,PROD_HOM_293,Home,1,75.39
ITEM_0004129,ORD_002630,PROD_BEA_566,Beauty,1,13.33
ITEM_0004130,ORD_002631,PROD_BOO_284,Books,1,25.41
ITEM_0004131,ORD_002632,PROD_BOO_533,Books,1,29.51
ITEM_0004132,ORD_002632,PROD_ELE_667,Electronics,1,282.43
ITEM_0004133,ORD_002632,PROD_BOO_127,Books,1,11.97
ITEM_0004134,ORD_002633,PROD_BEA_321,Beauty,1,11.03
ITEM_0004135,ORD_002634,PROD_ELE_795,Electronics,1,237.42
ITEM_0004136,ORD_002635,PROD_BOO_879,Books,1,8.78
ITEM_0004137,ORD_002636,PROD_HOM_419,Home,1,96.06
ITEM_0004138,ORD_002636,PROD_HOM_893,Home,1,36.48
ITEM_0004139,ORD_002636,PROD_APP_527,Apparel,1,18.13
ITEM_0004140,ORD_002637,PROD_ELE_342,Electronics,1,380.37
ITEM_0004141,ORD_002638,PROD_ELE_221,Electronics,1,196.76
ITEM_0004142,ORD_002638,PROD_HOM_480,Home,1,110.1
ITEM_0004143,ORD_002639,PROD_BOO_503,Books,1,12.35
ITEM_0004144,ORD_002640,PROD_BOO_539,Books,1,15.92
ITEM_0004145,ORD_002641,PROD_BEA_658,Beauty,1,51.32
ITEM_0004146,ORD_002642,PROD_ELE_355,Electronics,1,328.79
ITEM_0004147,ORD_002643,PROD_BEA_366,Beauty,1,54.79
ITEM_0004148,ORD_002644,PROD_BEA_834,Beauty,1,57.93
ITEM_0004149,ORD_002644,PROD_APP_228,Apparel,1,79.04
ITEM_0004150,ORD_002645,PROD_ELE_119,Electronics,1,320.99
ITEM_0004151,ORD_002646,PROD_BOO_689,Books,2,26.7
ITEM_0004152,ORD_002646,PROD_BOO_560,Books,3,15.75
ITEM_0004153,ORD_002646,PROD_BOO_164,Books,1,11.88
ITEM_0004154,ORD_002647,PROD_HOM_410,Home,1,115.15
ITEM_0004155,ORD_002648,PROD_APP_486,Apparel,1,56.99
ITEM_0004156,ORD_002648,PROD_BOO_965,Books,1,15.24
ITEM_0004157,ORD_002649,PROD_APP_967,Apparel,1,40.97
ITEM_0004158,ORD_002649,PROD_ELE_424,Electronics,1,391.54
ITEM_0004159,ORD_002650,PROD_BEA_512,Beauty,1,51.03
ITEM_0004160,ORD_002650,PROD_BOO_518,Books,1,8.43
ITEM_0004161,ORD_002651,PROD_ELE_743,Electronics,1,299.88
ITEM_0004162,ORD_002652,PROD_APP_719,Apparel,1,66.59
ITEM_0004163,ORD_002652,PROD_APP_287,Apparel,1,61.13
ITEM_0004164,ORD_002652,PROD_APP_986,Apparel,1,58.08
ITEM_0004165,ORD_002652,PROD_APP_122,Apparel,1,45.31
ITEM_0004166,ORD_002653,PROD_HOM_822,Home,1,84.5
ITEM_0004167,ORD_002653,PROD_BEA_123,Beauty,1,13.11
ITEM_0004168,ORD_002654,PROD_APP_383,Apparel,1,19.58
ITEM_0004169,ORD_002655,PROD_HOM_327,Home,1,37.27
ITEM_0004170,ORD_002656,PROD_ELE_553,Electronics,1,201.01
ITEM_0004171,ORD_002656,PROD_HOM_442,Home,1,121.05
ITEM_0004172,ORD_002657,PROD_HOM_882,Home,1,128.03
ITEM_0004173,ORD_002658,PROD_BEA_825,Beauty,1,23.76
ITEM_0004174,ORD_002659,PROD_ELE_366,Electronics,2,180.77
ITEM_0004175,ORD_002659,PROD_ELE_604,Electronics,1,315.72
ITEM_0004176,ORD_002660,PROD_BOO_355,Books,1,29.21
ITEM_0004177,ORD_002661,PROD_HOM_916,Home,1,120.3
ITEM_0004178,ORD_002662,PROD_BEA_590,Beauty,1,18.94
ITEM_0004179,ORD_002663,PROD_HOM_114,Home,1,59.64
ITEM_0004180,ORD_002663,PROD_BOO_874,Books,3,20.59
ITEM_0004181,ORD_002664,PROD_APP_508,Apparel,1,55.84
ITEM_0004182,ORD_002665,PROD_BEA_494,Beauty,1,53.69
ITEM_0004183,ORD_002665,PROD_APP_954,Apparel,1,32.72
ITEM_0004184,ORD_002665,PROD_APP_623,Apparel,1,73.81
ITEM_0004185,ORD_002666,PROD_HOM_887,Home,1,50.33
ITEM_0004186,ORD_002666,PROD_HOM_330,Home,1,126.99
ITEM_0004187,ORD_002666,PROD_BOO_805,Books,1,27.77
ITEM_0004188,ORD_002667,PROD_BOO_828,Books,2,22.0
ITEM_0004189,ORD_002667,PROD_ELE_652,Electronics,1,184.2
ITEM_0004190,ORD_002667,PROD_HOM_772,Home,1,41.52
ITEM_0004191,ORD_002668,PROD_ELE_340,Electronics,1,300.1
ITEM_0004192,ORD_002669,PROD_ELE_682,Electronics,1,82.25
ITEM_0004193,ORD_002669,PROD_BEA_525,Beauty,2,45.92
ITEM_0004194,ORD_002669,PROD_BEA_273,Beauty,1,43.72
ITEM_0004195,ORD_002669,PROD_BEA_732,Beauty,1,36.14
ITEM_0004196,ORD_002670,PROD_BOO_533,Books,1,29.71
ITEM_0004197,ORD_002670,PROD_BEA_204,Beauty,1,32.16
ITEM_0004198,ORD_002670,PROD_HOM_631,Home,1,66.71
ITEM_0004199,ORD_002671,PROD_HOM_375,Home,1,57.17
ITEM_0004200,ORD_002672,PROD_ELE_545,Electronics,1,275.14
ITEM_0004201,ORD_002673,PROD_APP_934,Apparel,1,17.15
ITEM_0004202,ORD_002674,PROD_BOO_170,Books,1,20.95
ITEM_0004203,ORD_002675,PROD_BEA_582,Beauty,1,14.76
ITEM_0004204,ORD_002675,PROD_BEA_101,Beauty,1,36.64
ITEM_0004205,ORD_002676,PROD_ELE_168,Electronics,2,328.58
ITEM_0004206,ORD_002677,PROD_HOM_836,Home,1,95.34
ITEM_0004207,ORD_002677,PROD_ELE_131,Electronics,1,375.11
ITEM_0004208,ORD_002677,PROD_APP_869,Apparel,1,41.81
ITEM_0004209,ORD_002677,PROD_BEA_879,Beauty,1,16.98
ITEM_0004210,ORD_002678,PROD_APP_161,Apparel,1,62.96
ITEM_0004211,ORD_002679,PROD_APP_118,Apparel,1,24.82
ITEM_0004212,ORD_002680,PROD_BOO_954,Books,2,10.31
ITEM_0004213,ORD_002681,PROD_HOM_736,Home,1,58.75
ITEM_0004214,ORD_002681,PROD_BEA_180,Beauty,1,59.38
ITEM_0004215,ORD_002681,PROD_ELE_840,Electronics,1,179.77
ITEM_0004216,ORD_002681,PROD_ELE_343,Electronics,1,301.86
ITEM_0004217,ORD_002682,PROD_HOM_991,Home,1,22.2
ITEM_0004218,ORD_002682,PROD_APP_221,Apparel,1,73.68
ITEM_0004219,ORD_002682,PROD_APP_346,Apparel,1,74.52
ITEM_0004220,ORD_002682,PROD_BEA_368,Beauty,1,15.12
ITEM_0004221,ORD_002683,PROD_BOO_985,Books,1,16.34
ITEM_0004222,ORD_002683,PROD_ELE_601,Electronics,1,154.12
ITEM_0004223,ORD_002684,PROD_HOM_687,Home,1,102.48
ITEM_0004224,ORD_002684,PROD_BEA_125,Beauty,2,59.5
ITEM_0004225,ORD_002684,PROD_ELE_530,Electronics,1,44.89
ITEM_0004226,ORD_002685,PROD_APP_859,Apparel,1,55.56
ITEM_0004227,ORD_002685,PROD_HOM_315,Home,1,67.31
ITEM_0004228,ORD_002685,PROD_APP_770,Apparel,1,54.5
ITEM_0004229,ORD_002685,PROD_APP_229,Apparel,1,70.27
ITEM_0004230,ORD_002686,PROD_BOO_117,Books,2,14.61
ITEM_0004231,ORD_002686,PROD_BOO_607,Books,1,17.06
ITEM_0004232,ORD_002686,PROD_BOO_817,Books,1,15.84
ITEM_0004233,ORD_002687,PROD_APP_266,Apparel,1,17.05
ITEM_0004234,ORD_002688,PROD_HOM_202,Home,1,103.23
ITEM_0004235,ORD_002688,PROD_APP_478,Apparel,1,21.38
ITEM_0004236,ORD_002688,PROD_ELE_340,Electronics,1,319.4
ITEM_0004237,ORD_002689,PROD_ELE_739,Electronics,2,394.23
ITEM_0004238,ORD_002690,PROD_HOM_892,Home,2,90.18
ITEM_0004239,ORD_002690,PROD_HOM_595,Home,1,45.99
ITEM_0004240,ORD_002690,PROD_BOO_146,Books,1,8.52
ITEM_0004241,ORD_002690,PROD_BEA_582,Beauty,1,14.13
ITEM_0004242,ORD_002691,PROD_HOM_631,Home,1,109.95
ITEM_0004243,ORD_002692,PROD_BEA_999,Beauty,1,11.86
ITEM_0004244,ORD_002693,PROD_APP_798,Apparel,1,31.3
ITEM_0004245,ORD_002693,PROD_ELE_108,Electronics,2,249.76
ITEM_0004246,ORD_002694,PROD_APP_816,Apparel,1,24.5
ITEM_0004247,ORD_002695,PROD_HOM_249,Home,1,34.02
ITEM_0004248,ORD_002696,PROD_HOM_628,Home,1,111.35
ITEM_0004249,ORD_002696,PROD_ELE_101,Electronics,1,99.29
ITEM_0004250,ORD_002697,PROD_BOO_945,Books,1,29.6
ITEM_0004251,ORD_002698,PROD_ELE_867,Electronics,1,278.49
ITEM_0004252,ORD_002698,PROD_ELE_421,Electronics,3,224.48
ITEM_0004253,ORD_002699,PROD_APP_187,Apparel,1,47.63
ITEM_0004254,ORD_002700,PROD_HOM_696,Home,1,144.47
ITEM_0004255,ORD_002700,PROD_HOM_858,Home,1,133.0
ITEM_0004256,ORD_002700,PROD_BOO_865,Books,1,27.26
ITEM_0004257,ORD_002700,PROD_HOM_447,Home,1,91.74
ITEM_0004258,ORD_002701,PROD_ELE_258,Electronics,1,271.68
ITEM_0004259,ORD_002701,PROD_BEA_276,Beauty,1,48.75
ITEM_0004260,ORD_002702,PROD_ELE_419,Electronics,1,342.76
ITEM_0004261,ORD_002703,PROD_ELE_397,Electronics,1,314.33
ITEM_0004262,ORD_002703,PROD_BEA_240,Beauty,1,21.36
ITEM_0004263,ORD_002703,PROD_APP_161,Apparel,2,33.24
ITEM_0004264,ORD_002703,PROD_ELE_324,Electronics,1,81.6
ITEM_0004265,ORD_002704,PROD_ELE_388,Electronics,1,271.19
ITEM_0004266,ORD_002705,PROD_BEA_727,Beauty,1,58.31
ITEM_0004267,ORD_002705,PROD_BEA_812,Beauty,1,30.14
ITEM_0004268,ORD_002705,PROD_BOO_546,Books,1,14.73
ITEM_0004269,ORD_002706,PROD_HOM_732,Home,1,78.72
ITEM_0004270,ORD_002706,PROD_BEA_823,Beauty,1,20.89
ITEM_0004271,ORD_002707,PROD_APP_231,Apparel,2,39.01
ITEM_0004272,ORD_002707,PROD_BOO_842,Books,1,22.28
ITEM_0004273,ORD_002708,PROD_HOM_337,Home,1,72.82
ITEM_0004274,ORD_002709,PROD_ELE_220,Electronics,1,236.25
ITEM_0004275,ORD_002709,PROD_BEA_231,Beauty,1,13.0
ITEM_0004276,ORD_002709,PROD_APP_606,Apparel,1,57.07
ITEM_0004277,ORD_002710,PROD_BEA_408,Beauty,1,30.16
ITEM_0004278,ORD_002711,PROD_ELE_169,Electronics,2,334.89
ITEM_0004279,ORD_002711,PROD_BEA_641,Beauty,1,25.34
ITEM_0004280,ORD_002712,PROD_BOO_716,Books,1,14.08
ITEM_0004281,ORD_002713,PROD_BEA_499,Beauty,1,12.61
ITEM_0004282,ORD_002713,PROD_HOM_651,Home,1,122.16
ITEM_0004283,ORD_002714,PROD_APP_573,Apparel,2,59.95
ITEM_0004284,ORD_002715,PROD_BOO_207,Books,1,18.9
ITEM_0004285,ORD_002716,PROD_ELE_952,Electronics,1,270.36
ITEM_0004286,ORD_002717,PROD_ELE_596,Electronics,1,319.44
ITEM_0004287,ORD_002717,PROD_HOM_206,Home,1,42.37
ITEM_0004288,ORD_002717,PROD_HOM_701,Home,1,102.98
ITEM_0004289,ORD_002717,PROD_BOO_741,Books,1,16.4
ITEM_0004290,ORD_002718,PROD_APP_877,Apparel,2,32.53
ITEM_0004291,ORD_002719,PROD_BOO_572,Books,1,21.7
ITEM_0004292,ORD_002719,PROD_BEA_337,Beauty,1,28.7
ITEM_0004293,ORD_002720,PROD_BOO_450,Books,1,26.47
ITEM_0004294,ORD_002721,PROD_ELE_532,Electronics,1,55.0
ITEM_0004295,ORD_002722,PROD_HOM_653,Home,1,55.43
ITEM_0004296,ORD_002722,PROD_HOM_229,Home,1,52.51
ITEM_0004297,ORD_002723,PROD_ELE_919,Electronics,1,359.92
ITEM_0004298,ORD_002723,PROD_APP_133,Apparel,1,39.39
ITEM_0004299,ORD_002723,PROD_BEA_864,Beauty,1,12.92
ITEM_0004300,ORD_002724,PROD_APP_283,Apparel,1,68.74
ITEM_0004301,ORD_002725,PROD_ELE_566,Electronics,1,99.75
ITEM_0004302,ORD_002725,PROD_BOO_577,Books,1,28.49
ITEM_0004303,ORD_002726,PROD_APP_851,Apparel,1,75.61
ITEM_0004304,ORD_002727,PROD_BEA_807,Beauty,1,43.38
ITEM_0004305,ORD_002728,PROD_BOO_158,Books,1,9.4
ITEM_0004306,ORD_002728,PROD_APP_133,Apparel,1,26.19
ITEM_0004307,ORD_002728,PROD_BOO_254,Books,2,19.65
ITEM_0004308,ORD_002729,PROD_HOM_145,Home,1,123.44
ITEM_0004309,ORD_002730,PROD_BEA_699,Beauty,1,42.93
ITEM_0004310,ORD_002731,PROD_HOM_786,Home,1,116.36
ITEM_0004311,ORD_002732,PROD_ELE_270,Electronics,1,189.2
ITEM_0004312,ORD_002733,PROD_HOM_523,Home,1,128.16
ITEM_0004313,ORD_002734,PROD_BEA_783,Beauty,1,26.27
ITEM_0004314,ORD_002734,PROD_BEA_109,Beauty,1,48.0
ITEM_0004315,ORD_002735,PROD_HOM_717,Home,1,108.6
ITEM_0004316,ORD_002736,PROD_APP_881,Apparel,1,72.22
ITEM_0004317,ORD_002737,PROD_HOM_172,Home,1,62.95
ITEM_0004318,ORD_002738,PROD_APP_340,Apparel,3,33.37
ITEM_0004319,ORD_002739,PROD_BEA_623,Beauty,1,52.51
ITEM_0004320,ORD_002739,PROD_ELE_460,Electronics,1,247.47
ITEM_0004321,ORD_002740,PROD_ELE_387,Electronics,1,42.06
ITEM_0004322,ORD_002740,PROD_APP_673,Apparel,1,73.16
ITEM_0004323,ORD_002741,PROD_ELE_321,Electronics,1,143.93
ITEM_0004324,ORD_002742,PROD_BOO_279,Books,1,23.08
ITEM_0004325,ORD_002743,PROD_BOO_435,Books,1,18.97
ITEM_0004326,ORD_002743,PROD_BEA_859,Beauty,2,40.54
ITEM_0004327,ORD_002744,PROD_BOO_993,Books,2,12.71
ITEM_0004328,ORD_002744,PROD_HOM_130,Home,1,42.6
ITEM_0004329,ORD_002744,PROD_BOO_187,Books,1,21.58
ITEM_0004330,ORD_002745,PROD_HOM_896,Home,1,127.78
ITEM_0004331,ORD_002746,PROD_APP_916,Apparel,1,60.74
ITEM_0004332,ORD_002747,PROD_ELE_532,Electronics,1,183.63
ITEM_0004333,ORD_002747,PROD_HOM_953,Home,1,62.25
ITEM_0004334,ORD_002748,PROD_ELE_853,Electronics,2,338.06
ITEM_0004335,ORD_002748,PROD_HOM_964,Home,1,94.75
ITEM_0004336,ORD_002749,PROD_ELE_796,Electronics,1,70.86
ITEM_0004337,ORD_002749,PROD_APP_774,Apparel,1,25.08
ITEM_0004338,ORD_002749,PROD_BOO_221,Books,1,9.92
ITEM_0004339,ORD_002749,PROD_HOM_509,Home,1,67.44
ITEM_0004340,ORD_002750,PROD_BOO_448,Books,3,25.33
ITEM_0004341,ORD_002751,PROD_BEA_764,Beauty,2,27.76
ITEM_0004342,ORD_002751,PROD_BOO_870,Books,1,28.71
ITEM_0004343,ORD_002752,PROD_ELE_855,Electronics,1,359.45
ITEM_0004344,ORD_002753,PROD_BOO_961,Books,1,29.41
ITEM_0004345,ORD_002753,PROD_ELE_784,Electronics,1,328.8
ITEM_0004346,ORD_002754,PROD_ELE_322,Electronics,1,193.54
ITEM_0004347,ORD_002754,PROD_APP_788,Apparel,1,79.75
ITEM_0004348,ORD_002754,PROD_ELE_813,Electronics,1,68.03
ITEM_0004349,ORD_002754,PROD_ELE_489,Electronics,1,330.31
ITEM_0004350,ORD_002755,PROD_HOM_992,Home,1,148.84
ITEM_0004351,ORD_002755,PROD_APP_754,Apparel,1,76.43
ITEM_0004352,ORD_002756,PROD_BOO_244,Books,1,11.24
ITEM_0004353,ORD_002757,PROD_BOO_843,Books,1,24.99
ITEM_0004354,ORD_002758,PROD_HOM_454,Home,1,107.66
ITEM_0004355,ORD_002759,PROD_BOO_779,Books,1,29.38
ITEM_0004356,ORD_002759,PROD_BEA_861,Beauty,1,57.07
ITEM_0004357,ORD_002759,PROD_BOO_719,Books,1,28.25
ITEM_0004358,ORD_002759,PROD_HOM_354,Home,1,64.03
ITEM_0004359,ORD_002760,PROD_BEA_808,Beauty,1,29.3
ITEM_0004360,ORD_002761,PROD_APP_923,Apparel,1,22.02
ITEM_0004361,ORD_002761,PROD_BOO_934,Books,1,14.66
ITEM_0004362,ORD_002761,PROD_ELE_778,Electronics,1,263.85
ITEM_0004363,ORD_002762,PROD_APP_974,Apparel,1,20.79
ITEM_0004364,ORD_002763,PROD_ELE_760,Electronics,1,199.76
ITEM_0004365,ORD_002764,PROD_BOO_494,Books,1,18.81
